dataset,model,scenario,k_mad,n_runs,n_reference_anomalies,threshold,n_detected_mean,n_detected_std,Precision_mean,Precision_std,Recall_mean,Recall_std,F1_mean,F1_std,Specificity_mean,FalsePositiveRate_mean,BalancedAccuracy_mean,metric_status,baseline_F1_mean,baseline_FalsePositiveRate_mean,F1_change_vs_baseline,FalsePositiveRate_change_vs_baseline
ilinet,LSTM,injected_10pct,2.5,10,5,0.6612453990541396,11.1,1.1005049346146119,0.353986013986014,0.08129629950404273,0.78,0.17511900715418263,0.4861414565826331,0.1097254665844551,0.8468085106382979,0.15319148936170213,0.813404255319149,applicable,0.4562728937728938,0.12978723404255318,0.029868562809739263,0.023404255319148942
ilinet,LSTM,injected_10pct,3.0,10,5,0.7555601666405795,10.1,1.3703203194062976,0.33944444444444444,0.0652866424241004,0.6799999999999999,0.13984117975602023,0.45131652661064425,0.08430010654004055,0.8574468085106384,0.14255319148936169,0.7687234042553192,applicable,0.4562728937728938,0.12978723404255318,-0.004956367162249564,0.012765957446808501
ilinet,LSTM,injected_10pct,3.5,10,5,0.8498749342270192,9.4,0.8432740427115679,0.3496212121212121,0.04765874777162394,0.6599999999999999,0.1349897115421106,0.4562728937728938,0.07039965825643525,0.8702127659574469,0.12978723404255318,0.7651063829787235,applicable,0.4562728937728938,0.12978723404255318,0.0,0.0
ilinet,LSTM,injected_10pct,4.0,10,5,0.9441897018134591,8.9,0.7378647873726218,0.3491666666666667,0.03028924349674217,0.62,0.06324555320336761,0.4460805860805861,0.03649376360892684,0.876595744680851,0.12340425531914893,0.7482978723404256,applicable,0.4562728937728938,0.12978723404255318,-0.010192307692307723,-0.006382978723404251
ilinet,LSTM,injected_10pct,4.5,10,5,1.0385044693998988,8.2,0.42163702135578396,0.35416666666666663,0.04049272149198125,0.58,0.06324555320336757,0.4395604395604396,0.04831833684349055,0.8872340425531915,0.1127659574468085,0.7336170212765957,applicable,0.4562728937728938,0.12978723404255318,-0.01671245421245421,-0.017021276595744678
ilinet,LSTM,injected_10pct,5.0,10,5,1.1328192369863386,8.0,0.0,0.35,0.05270462766947299,0.5599999999999999,0.08432740427115674,0.43076923076923085,0.06486723405473598,0.8893617021276595,0.11063829787234043,0.7246808510638297,applicable,0.4562728937728938,0.12978723404255318,-0.02550366300366297,-0.019148936170212752
ilinet,LSTM,injected_5pct,2.0,10,3,0.5669306314676998,18.0,2.8674417556808756,0.17008721451967515,0.024015902884390705,1.0,0.0,0.29006817743659846,0.03560010089965257,0.6938775510204082,0.30612244897959184,0.846938775510204,applicable,0.42181426416720535,0.17142857142857143,-0.1317460867306069,0.1346938775510204
ilinet,LSTM,injected_5pct,2.5,10,3,0.6612453990541396,15.8,2.7406406388125952,0.19428847468321153,0.028611798669820884,1.0,0.0,0.3244796416174125,0.04096802926221031,0.7387755102040816,0.26122448979591834,0.8693877551020408,applicable,0.42181426416720535,0.17142857142857143,-0.09733462254979286,0.0897959183673469
ilinet,LSTM,injected_5pct,3.0,10,3,0.7555601666405795,12.8,2.1499353995462798,0.2392890442890443,0.03282965979190609,1.0,0.0,0.38511904761904764,0.04415741356886134,0.8,0.2,0.9,applicable,0.42181426416720535,0.17142857142857143,-0.036695216548157716,0.02857142857142858
ilinet,LSTM,injected_5pct,3.5,10,3,0.8498749342270192,11.4,1.776388345929897,0.26824675324675323,0.036508228814370866,1.0,0.0,0.42181426416720535,0.04654420203869549,0.8285714285714285,0.17142857142857143,0.9142857142857143,applicable,0.42181426416720535,0.17142857142857143,0.0,0.0
ilinet,LSTM,injected_5pct,4.0,10,3,0.9441897018134591,10.2,0.6324555320336758,0.2951515151515151,0.01858146632334047,1.0,0.0,0.4554945054945055,0.022046596316196588,0.8530612244897959,0.14693877551020407,0.926530612244898,applicable,0.42181426416720535,0.17142857142857143,0.03368024132730013,-0.024489795918367363
ilinet,LSTM,injected_5pct,4.5,10,3,1.0385044693998988,9.5,0.8498365855987975,0.31810606060606056,0.028934700026541766,1.0,0.0,0.48201798201798207,0.0330853888111476,0.8673469387755102,0.13265306122448978,0.9336734693877551,applicable,0.42181426416720535,0.17142857142857143,0.06020371785077672,-0.038775510204081653
ilinet,LSTM,injected_5pct,5.0,10,3,1.1328192369863386,9.1,0.9944289260117533,0.3333333333333333,0.037267799624996496,1.0,0.0,0.4989510489510489,0.041699866148237605,0.8755102040816325,0.12448979591836735,0.9377551020408162,applicable,0.42181426416720535,0.17142857142857143,0.07713678478384356,-0.046938775510204075
ilinet,LSTM,proxy_robust_z,2.0,10,11,0.5669306314676998,10.3,2.8693785622209793,0.810873015873016,0.15296579054083223,0.7272727272727273,0.08570991287109667,0.7553792172739542,0.06858727330556402,0.9439024390243903,0.05609756097560975,0.8355875831485587,applicable,0.7577599524658348,0.012195121951219513,-0.002380735191880645,0.04390243902439024
ilinet,LSTM,proxy_robust_z,2.5,10,11,0.6612453990541396,8.7,2.584139659108574,0.8867132867132866,0.18249827976397728,0.6636363636363637,0.04391326286724074,0.7478468899521531,0.06655721209073359,0.9658536585365853,0.03414634146341463,0.8147450110864745,applicable,0.7577599524658348,0.012195121951219513,-0.009913062513681736,0.021951219512195117
ilinet,LSTM,proxy_robust_z,3.0,10,11,0.7555601666405795,8.0,1.9436506316151,0.9178030303030302,0.14583251344384507,0.6454545454545454,0.0516042011088679,0.7505734420527798,0.05804645854988417,0.978048780487805,0.02195121951219512,0.8117516629711752,applicable,0.7577599524658348,0.012195121951219513,-0.0071865104130550694,0.009756097560975608
ilinet,LSTM,proxy_robust_z,3.5,10,11,0.8498749342270192,7.5,1.4337208778404378,0.9505050505050505,0.10502136347935377,0.6363636363636364,0.04285495643554835,0.7577599524658348,0.032934213302696906,0.9878048780487806,0.012195121951219513,0.8120842572062085,applicable,0.7577599524658348,0.012195121951219513,0.0,0.0
ilinet,LSTM,proxy_robust_z,4.0,10,11,0.9441897018134591,6.7,0.9486832980505138,0.975,0.05270462766947299,0.5909090909090909,0.06428243465332253,0.7327442380460957,0.04935041064877072,0.9951219512195122,0.004878048780487805,0.7930155210643015,applicable,0.7577599524658348,0.012195121951219513,-0.025015714419739155,-0.007317073170731708
ilinet,LSTM,proxy_robust_z,4.5,10,11,1.0385044693998988,6.0,0.816496580927726,1.0,0.0,0.5454545454545454,0.07422696190252055,0.703186274509804,0.06241441517980012,1.0,0.0,0.7727272727272727,applicable,0.7577599524658348,0.012195121951219513,-0.05457367795603085,-0.012195121951219513
ilinet,LSTM,proxy_robust_z,5.0,10,11,1.1328192369863386,5.8,0.7888106377466155,1.0,0.0,0.5272727272727272,0.07171005797696503,0.6879084967320261,0.06080490589107539,1.0,0.0,0.7636363636363637,applicable,0.7577599524658348,0.012195121951219513,-0.06985145573380869,-0.012195121951219513
ilinet,NFGA-Core,injected_10pct,2.0,10,5,1.3614003883508752,8.3,0.6749485577105531,0.3970238095238095,0.039753573988143144,0.6599999999999999,0.09660917830792962,0.4950549450549451,0.05533742684190832,0.8936170212765957,0.10638297872340426,0.7768085106382978,applicable,0.12136363636363637,0.06808510638297872,0.37369130869130873,0.03829787234042553
ilinet,NFGA-Core,injected_10pct,2.5,10,5,1.5850523642349041,7.2,0.6324555320336758,0.3744047619047619,0.056917130222578854,0.54,0.09660917830792959,0.4414918414918415,0.07020321342771585,0.9042553191489361,0.09574468085106383,0.7221276595744681,applicable,0.12136363636363637,0.06808510638297872,0.32012820512820517,0.027659574468085105
ilinet,NFGA-Core,injected_10pct,3.0,10,5,1.8087043401189333,5.2,0.7888106377466155,0.19333333333333333,0.14555131461166945,0.22000000000000003,0.17511900715418263,0.20545454545454547,0.1587485493740798,0.9127659574468086,0.08723404255319149,0.5663829787234043,applicable,0.12136363636363637,0.06808510638297872,0.0840909090909091,0.019148936170212766
ilinet,NFGA-Core,injected_10pct,3.5,10,5,2.0323563160029625,3.8,1.2292725943057183,0.12666666666666665,0.17054741203866572,0.12000000000000002,0.1686548085423136,0.12136363636363637,0.16581116523343595,0.9319148936170214,0.06808510638297872,0.5259574468085106,applicable,0.12136363636363637,0.06808510638297872,0.0,0.0
ilinet,NFGA-Core,injected_10pct,4.0,10,5,2.2560082918869915,2.9,0.7378647873726218,0.10833333333333332,0.18446619684315546,0.08,0.13984117975602023,0.09166666666666666,0.1582493821189046,0.946808510638298,0.05319148936170213,0.513404255319149,applicable,0.12136363636363637,0.06808510638297872,-0.029696969696969708,-0.014893617021276596
ilinet,NFGA-Core,injected_10pct,4.5,10,5,2.4796602677710204,1.9,0.9944289260117533,0.025,0.07905694150420949,0.02,0.06324555320336758,0.02222222222222222,0.07027283689263064,0.9617021276595745,0.03829787234042553,0.4908510638297872,applicable,0.12136363636363637,0.06808510638297872,-0.09914141414141414,-0.029787234042553193
ilinet,NFGA-Core,injected_10pct,5.0,10,5,2.7033122436550494,0.6,0.6992058987801011,0.0,0.0,0.0,0.0,0.0,0.0,0.9872340425531915,0.01276595744680851,0.49361702127659574,applicable,0.12136363636363637,0.06808510638297872,-0.12136363636363637,-0.055319148936170216
ilinet,NFGA-Core,injected_5pct,2.0,10,3,1.3614003883508752,8.2,0.7888106377466154,0.369047619047619,0.037013408940828635,1.0,0.0,0.5381818181818182,0.038995655617322204,0.8938775510204081,0.10612244897959185,0.9469387755102041,applicable,0.42333333333333334,0.05102040816326531,0.11484848484848487,0.05510204081632654
ilinet,NFGA-Core,injected_5pct,2.5,10,3,1.5850523642349041,7.0,0.6666666666666666,0.4011904761904762,0.060390515491259684,0.9333333333333333,0.1405456737852613,0.5602020202020201,0.08079713730612158,0.9142857142857143,0.08571428571428572,0.9238095238095237,applicable,0.42333333333333334,0.05102040816326531,0.1368686868686868,0.03469387755102041
ilinet,NFGA-Core,injected_5pct,3.0,10,3,1.8087043401189333,5.7,0.48304589153964805,0.43666666666666665,0.07105900869030882,0.8333333333333334,0.17568209223157663,0.5722222222222222,0.1015990127729274,0.9346938775510205,0.06530612244897958,0.884013605442177,applicable,0.42333333333333334,0.05102040816326531,0.14888888888888885,0.014285714285714277
ilinet,NFGA-Core,injected_5pct,3.5,10,3,2.0323563160029625,4.0,0.9428090415820634,0.3783333333333333,0.10394977419675118,0.5,0.1756820922315766,0.42333333333333334,0.11877110744502983,0.9489795918367347,0.05102040816326531,0.7244897959183673,applicable,0.42333333333333334,0.05102040816326531,0.0,0.0
ilinet,NFGA-Core,injected_5pct,4.0,10,3,2.2560082918869915,2.4,1.07496769977314,0.29166666666666663,0.2700308624336608,0.26666666666666666,0.2629368792488718,0.2723809523809524,0.25618870595954163,0.9673469387755101,0.03265306122448979,0.6170068027210884,applicable,0.42333333333333334,0.05102040816326531,-0.15095238095238095,-0.018367346938775515
ilinet,NFGA-Core,injected_5pct,4.5,10,3,2.4796602677710204,1.7,0.9486832980505138,0.4,0.4021546904634191,0.26666666666666666,0.2629368792488718,0.31,0.29899006961502095,0.9816326530612244,0.01836734693877551,0.6241496598639455,applicable,0.42333333333333334,0.05102040816326531,-0.11333333333333334,-0.0326530612244898
ilinet,NFGA-Core,injected_5pct,5.0,10,3,2.7033122436550494,0.5,0.5270462766947299,0.2,0.42163702135578396,0.06666666666666667,0.14054567378526128,0.1,0.21081851067789198,0.9938775510204081,0.006122448979591836,0.5302721088435374,applicable,0.42333333333333334,0.05102040816326531,-0.32333333333333336,-0.04489795918367347
ilinet,NFGA-Core,proxy_robust_z,2.0,10,11,1.3614003883508752,4.7,0.6749485577105528,1.0,0.0,0.42727272727272725,0.06135895979186843,0.596421568627451,0.05961524668074736,1.0,0.0,0.7136363636363636,applicable,0.34194139194139195,0.0,0.25448017668605905,0.0
ilinet,NFGA-Core,proxy_robust_z,2.5,10,11,1.5850523642349041,3.6,0.5163977794943222,1.0,0.0,0.32727272727272727,0.04694525268130205,0.49142857142857144,0.054098814994643286,1.0,0.0,0.6636363636363637,applicable,0.34194139194139195,0.0,0.1494871794871795,0.0
ilinet,NFGA-Core,proxy_robust_z,3.0,10,11,1.8087043401189333,3.2,0.6324555320336759,1.0,0.0,0.2909090909090909,0.05749595745760691,0.4479120879120879,0.06975856848622172,1.0,0.0,0.6454545454545455,applicable,0.34194139194139195,0.0,0.10597069597069597,0.0
ilinet,NFGA-Core,proxy_robust_z,3.5,10,11,2.0323563160029625,2.3,0.674948557710553,1.0,0.0,0.20909090909090908,0.06135895979186844,0.34194139194139195,0.08602666328639737,1.0,0.0,0.6045454545454546,applicable,0.34194139194139195,0.0,0.0,0.0
ilinet,NFGA-Core,proxy_robust_z,4.0,10,11,2.2560082918869915,1.1,0.5676462121975466,0.9,0.31622776601683794,0.1,0.051604201108867875,0.17820512820512818,0.08577935499123975,1.0,0.0,0.55,applicable,0.34194139194139195,0.0,-0.16373626373626377,0.0
ilinet,NFGA-Core,proxy_robust_z,4.5,10,11,2.4796602677710204,0.6,0.6992058987801011,0.5,0.5270462766947299,0.05454545454545454,0.06356417261637282,0.09743589743589744,0.11097954077353459,1.0,0.0,0.5272727272727272,applicable,0.34194139194139195,0.0,-0.24450549450549453,0.0
ilinet,NFGA-Core,proxy_robust_z,5.0,10,11,2.7033122436550494,0.1,0.31622776601683794,0.1,0.31622776601683794,0.00909090909090909,0.02874797872880345,0.016666666666666666,0.05270462766947299,1.0,0.0,0.5045454545454545,applicable,0.34194139194139195,0.0,-0.3252747252747253,0.0
ilinet,NFGA-LINEAR,injected_10pct,2.0,10,5,0.306138204218648,16.8,2.2010098692292233,0.30222922502334265,0.03933726719180388,1.0,0.0,0.4629123203265079,0.046352035222309206,0.7489361702127659,0.251063829787234,0.874468085106383,applicable,0.5740368077055383,0.15319148936170213,-0.11112448737903041,0.09787234042553189
ilinet,NFGA-LINEAR,injected_10pct,2.5,10,5,0.36020064896974385,14.6,1.429840705968481,0.33926282051282053,0.04523314263094227,0.9800000000000001,0.06324555320336757,0.5031746031746032,0.05589465670367939,0.7936170212765957,0.20638297872340425,0.8868085106382978,applicable,0.5740368077055383,0.15319148936170213,-0.07086220453093517,0.05319148936170212
ilinet,NFGA-LINEAR,injected_10pct,3.0,10,5,0.41426309372083975,13.5,1.2692955176439846,0.36604853479853483,0.043428018161014485,0.9800000000000001,0.06324555320336757,0.5322251707700624,0.052730023217932374,0.8170212765957446,0.1829787234042553,0.8985106382978723,applicable,0.5740368077055383,0.15319148936170213,-0.04181163693547596,0.02978723404255318
ilinet,NFGA-LINEAR,injected_10pct,3.5,10,5,0.46832553847193553,12.1,0.9944289260117534,0.4065767565767566,0.03376620366263994,0.9800000000000001,0.06324555320336757,0.5740368077055383,0.04005931690996658,0.8468085106382979,0.15319148936170213,0.913404255319149,applicable,0.5740368077055383,0.15319148936170213,0.0,0.0
ilinet,NFGA-LINEAR,injected_10pct,4.0,10,5,0.5223879832230314,11.7,1.0593499054713804,0.40374458874458874,0.04754454905331714,0.9400000000000001,0.09660917830792956,0.5640531475748194,0.06031130346850404,0.851063829787234,0.14893617021276595,0.8955319148936169,applicable,0.5740368077055383,0.15319148936170213,-0.009983660130718941,-0.004255319148936176
ilinet,NFGA-LINEAR,injected_10pct,4.5,10,5,0.5764504279741272,10.8,0.9189365834726816,0.4009090909090909,0.05703359837622411,0.86,0.09660917830792956,0.5461764705882353,0.070509820885465,0.8617021276595744,0.1382978723404255,0.8608510638297873,applicable,0.5740368077055383,0.15319148936170213,-0.02786033711730307,-0.014893617021276617
ilinet,NFGA-LINEAR,injected_10pct,5.0,10,5,0.6305128727252229,10.2,0.42163702135578396,0.4027272727272727,0.037372372347444484,0.8200000000000001,0.06324555320336758,0.54,0.046613726585340076,0.8702127659574469,0.12978723404255318,0.8451063829787234,applicable,0.5740368077055383,0.15319148936170213,-0.0340368077055383,-0.023404255319148942
ilinet,NFGA-LINEAR,injected_5pct,2.0,10,3,0.306138204218648,18.4,2.1705094128132942,0.16510861042981786,0.019598389885249687,1.0,0.0,0.2829862502105065,0.028776879702034564,0.6857142857142857,0.3142857142857143,0.8428571428571429,applicable,0.35980392156862745,0.21836734693877552,-0.07681767135812095,0.09591836734693876
ilinet,NFGA-LINEAR,injected_5pct,2.5,10,3,0.36020064896974385,16.2,1.3984117975602022,0.186453081232493,0.01635802021408658,1.0,0.0,0.314015922158337,0.02316393630065728,0.7306122448979592,0.2693877551020408,0.8653061224489796,applicable,0.35980392156862745,0.21836734693877552,-0.045787999410290436,0.05102040816326531
ilinet,NFGA-LINEAR,injected_5pct,3.0,10,3,0.41426309372083975,14.1,0.5676462121975467,0.21307692307692308,0.008597530776682166,1.0,0.0,0.3512254901960784,0.011671860399014314,0.773469387755102,0.22653061224489796,0.886734693877551,applicable,0.35980392156862745,0.21836734693877552,-0.008578431372549045,0.008163265306122436
ilinet,NFGA-LINEAR,injected_5pct,3.5,10,3,0.46832553847193553,13.7,0.6749485577105531,0.21945054945054948,0.010667456598371839,1.0,0.0,0.35980392156862745,0.014375370880995279,0.7816326530612245,0.21836734693877552,0.8908163265306122,applicable,0.35980392156862745,0.21836734693877552,0.0,0.0
ilinet,NFGA-LINEAR,injected_5pct,4.0,10,3,0.5223879832230314,13.1,0.5676462121975465,0.22939560439560439,0.009968654330163581,1.0,0.0,0.37308823529411766,0.013172509033323423,0.7938775510204081,0.2061224489795918,0.8969387755102041,applicable,0.35980392156862745,0.21836734693877552,0.013284313725490215,-0.01224489795918371
ilinet,NFGA-LINEAR,injected_5pct,4.5,10,3,0.5764504279741272,12.3,0.4830458915396479,0.24423076923076925,0.00928934406807015,1.0,0.0,0.3925,0.012076147288491218,0.810204081632653,0.18979591836734694,0.9051020408163266,applicable,0.35980392156862745,0.21836734693877552,0.032696078431372566,-0.02857142857142858
ilinet,NFGA-LINEAR,injected_5pct,5.0,10,3,0.6305128727252229,12.3,0.4830458915396479,0.24423076923076925,0.00928934406807015,1.0,0.0,0.3925,0.012076147288491218,0.810204081632653,0.18979591836734694,0.9051020408163266,applicable,0.35980392156862745,0.21836734693877552,0.032696078431372566,-0.02857142857142858
ilinet,NFGA-LINEAR,proxy_robust_z,2.0,10,11,0.306138204218648,11.2,1.8135294011647256,0.8412121212121212,0.12038819297783536,0.8454545454545455,0.11378777791223385,0.8382781977747653,0.09351346810482218,0.9536585365853659,0.046341463414634146,0.8995565410199557,applicable,0.7898864809081527,0.0,0.04839171686661259,0.046341463414634146
ilinet,NFGA-LINEAR,proxy_robust_z,2.5,10,11,0.36020064896974385,8.8,1.1352924243950935,0.95,0.08498365855987972,0.7545454545454546,0.07484296384986949,0.837953216374269,0.06015584267679342,0.9878048780487806,0.012195121951219513,0.8711751662971174,applicable,0.7898864809081527,0.0,0.048066735466116284,0.012195121951219513
ilinet,NFGA-LINEAR,proxy_robust_z,3.0,10,11,0.41426309372083975,7.9,0.9944289260117536,1.0,0.0,0.7181818181818181,0.0904026296374321,0.8331913116123643,0.058944460080271974,1.0,0.0,0.859090909090909,applicable,0.7898864809081527,0.0,0.04330483070421154,0.0
ilinet,NFGA-LINEAR,proxy_robust_z,3.5,10,11,0.46832553847193553,7.2,0.6324555320336758,1.0,0.0,0.6545454545454545,0.05749595745760692,0.7898864809081527,0.042317347799989274,1.0,0.0,0.8272727272727272,applicable,0.7898864809081527,0.0,0.0,0.0
ilinet,NFGA-LINEAR,proxy_robust_z,4.0,10,11,0.5223879832230314,6.9,0.7378647873726218,1.0,0.0,0.6272727272727272,0.06707861703387474,0.7690746474028207,0.05058047746438834,1.0,0.0,0.8136363636363637,applicable,0.7898864809081527,0.0,-0.020811833505332,0.0
ilinet,NFGA-LINEAR,proxy_robust_z,4.5,10,11,0.5764504279741272,6.7,0.6749485577105528,1.0,0.0,0.6090909090909091,0.06135895979186846,0.7554523563811489,0.046939191655801016,1.0,0.0,0.8045454545454545,applicable,0.7898864809081527,0.0,-0.034434124527003784,0.0
ilinet,NFGA-LINEAR,proxy_robust_z,5.0,10,11,0.6305128727252229,6.3,0.4830458915396479,1.0,0.0,0.5727272727272726,0.043913262867240746,0.7274509803921569,0.034728789587817825,1.0,0.0,0.7863636363636364,applicable,0.7898864809081527,0.0,-0.06243550051599578,0.0
ilinet,Persistence,injected_10pct,2.0,1,5,0.28227542,20.0,,0.25,,1.0,,0.4,,0.6808510638297872,0.3191489361702128,0.8404255319148937,applicable,0.43478260869565216,0.2765957446808511,-0.03478260869565214,0.04255319148936171
ilinet,Persistence,injected_10pct,2.5,1,5,0.329236775,19.0,,0.2631578947368421,,1.0,,0.4166666666666667,,0.7021276595744681,0.2978723404255319,0.851063829787234,applicable,0.43478260869565216,0.2765957446808511,-0.018115942028985477,0.021276595744680826
ilinet,Persistence,injected_10pct,3.0,1,5,0.37619813,18.0,,0.2777777777777778,,1.0,,0.43478260869565216,,0.723404255319149,0.2765957446808511,0.8617021276595744,applicable,0.43478260869565216,0.2765957446808511,0.0,0.0
ilinet,Persistence,injected_10pct,3.5,1,5,0.423159485,18.0,,0.2777777777777778,,1.0,,0.43478260869565216,,0.723404255319149,0.2765957446808511,0.8617021276595744,applicable,0.43478260869565216,0.2765957446808511,0.0,0.0
ilinet,Persistence,injected_10pct,4.0,1,5,0.47012084000000004,15.0,,0.26666666666666666,,0.8,,0.4,,0.7659574468085106,0.23404255319148937,0.7829787234042553,applicable,0.43478260869565216,0.2765957446808511,-0.03478260869565214,-0.04255319148936171
ilinet,Persistence,injected_10pct,4.5,1,5,0.517082195,15.0,,0.26666666666666666,,0.8,,0.4,,0.7659574468085106,0.23404255319148937,0.7829787234042553,applicable,0.43478260869565216,0.2765957446808511,-0.03478260869565214,-0.04255319148936171
ilinet,Persistence,injected_10pct,5.0,1,5,0.56404355,14.0,,0.2857142857142857,,0.8,,0.42105263157894735,,0.7872340425531915,0.2127659574468085,0.7936170212765958,applicable,0.43478260869565216,0.2765957446808511,-0.013729977116704817,-0.06382978723404256
ilinet,Persistence,injected_5pct,2.0,1,3,0.28227542,24.0,,0.125,,1.0,,0.2222222222222222,,0.5714285714285714,0.42857142857142855,0.7857142857142857,applicable,0.2608695652173913,0.3469387755102041,-0.03864734299516909,0.08163265306122447
ilinet,Persistence,injected_5pct,2.5,1,3,0.329236775,23.0,,0.13043478260869565,,1.0,,0.23076923076923078,,0.5918367346938775,0.40816326530612246,0.7959183673469388,applicable,0.2608695652173913,0.3469387755102041,-0.030100334448160515,0.06122448979591838
ilinet,Persistence,injected_5pct,3.0,1,3,0.37619813,20.0,,0.15,,1.0,,0.2608695652173913,,0.6530612244897959,0.3469387755102041,0.8265306122448979,applicable,0.2608695652173913,0.3469387755102041,0.0,0.0
ilinet,Persistence,injected_5pct,3.5,1,3,0.423159485,20.0,,0.15,,1.0,,0.2608695652173913,,0.6530612244897959,0.3469387755102041,0.8265306122448979,applicable,0.2608695652173913,0.3469387755102041,0.0,0.0
ilinet,Persistence,injected_5pct,4.0,1,3,0.47012084000000004,17.0,,0.17647058823529413,,1.0,,0.3,,0.7142857142857143,0.2857142857142857,0.8571428571428572,applicable,0.2608695652173913,0.3469387755102041,0.03913043478260869,-0.06122448979591838
ilinet,Persistence,injected_5pct,4.5,1,3,0.517082195,16.0,,0.1875,,1.0,,0.3157894736842105,,0.7346938775510204,0.2653061224489796,0.8673469387755102,applicable,0.2608695652173913,0.3469387755102041,0.05491990846681921,-0.08163265306122447
ilinet,Persistence,injected_5pct,5.0,1,3,0.56404355,15.0,,0.2,,1.0,,0.3333333333333333,,0.7551020408163265,0.24489795918367346,0.8775510204081632,applicable,0.2608695652173913,0.3469387755102041,0.07246376811594202,-0.10204081632653061
ilinet,Persistence,proxy_robust_z,2.0,1,11,0.28227542,18.0,,0.5555555555555556,,0.9090909090909091,,0.6896551724137931,,0.8048780487804879,0.1951219512195122,0.8569844789356984,applicable,0.8,0.0975609756097561,-0.1103448275862069,0.0975609756097561
ilinet,Persistence,proxy_robust_z,2.5,1,11,0.329236775,17.0,,0.5882352941176471,,0.9090909090909091,,0.7142857142857143,,0.8292682926829268,0.17073170731707318,0.8691796008869179,applicable,0.8,0.0975609756097561,-0.08571428571428574,0.07317073170731708
ilinet,Persistence,proxy_robust_z,3.0,1,11,0.37619813,14.0,,0.7142857142857143,,0.9090909090909091,,0.8,,0.9024390243902439,0.0975609756097561,0.9057649667405765,applicable,0.8,0.0975609756097561,0.0,0.0
ilinet,Persistence,proxy_robust_z,3.5,1,11,0.423159485,14.0,,0.7142857142857143,,0.9090909090909091,,0.8,,0.9024390243902439,0.0975609756097561,0.9057649667405765,applicable,0.8,0.0975609756097561,0.0,0.0
ilinet,Persistence,proxy_robust_z,4.0,1,11,0.47012084000000004,11.0,,0.8181818181818182,,0.8181818181818182,,0.8181818181818182,,0.9512195121951219,0.04878048780487805,0.8847006651884701,applicable,0.8,0.0975609756097561,0.018181818181818188,-0.04878048780487805
ilinet,Persistence,proxy_robust_z,4.5,1,11,0.517082195,10.0,,0.8,,0.7272727272727273,,0.7619047619047619,,0.9512195121951219,0.04878048780487805,0.8392461197339246,applicable,0.8,0.0975609756097561,-0.03809523809523818,-0.04878048780487805
ilinet,Persistence,proxy_robust_z,5.0,1,11,0.56404355,9.0,,0.8888888888888888,,0.7272727272727273,,0.8,,0.975609756097561,0.024390243902439025,0.8514412416851441,applicable,0.8,0.0975609756097561,0.0,-0.07317073170731708
ilinet,SeasonalNaive,injected_10pct,2.0,1,5,1.8300162320000002,6.0,,0.3333333333333333,,0.4,,0.36363636363636365,,0.9148936170212766,0.0851063829787234,0.6574468085106383,applicable,0.0,0.06382978723404255,0.36363636363636365,0.021276595744680854
ilinet,SeasonalNaive,injected_10pct,2.5,1,5,2.1333265400000005,4.0,,0.0,,0.0,,0.0,,0.9148936170212766,0.0851063829787234,0.4574468085106383,applicable,0.0,0.06382978723404255,0.0,0.021276595744680854
ilinet,SeasonalNaive,injected_10pct,3.0,1,5,2.4366368480000005,4.0,,0.0,,0.0,,0.0,,0.9148936170212766,0.0851063829787234,0.4574468085106383,applicable,0.0,0.06382978723404255,0.0,0.021276595744680854
ilinet,SeasonalNaive,injected_10pct,3.5,1,5,2.7399471560000004,3.0,,0.0,,0.0,,0.0,,0.9361702127659575,0.06382978723404255,0.46808510638297873,applicable,0.0,0.06382978723404255,0.0,0.0
ilinet,SeasonalNaive,injected_10pct,4.0,1,5,3.0432574640000003,2.0,,0.0,,0.0,,0.0,,0.9574468085106383,0.0425531914893617,0.4787234042553192,applicable,0.0,0.06382978723404255,0.0,-0.021276595744680847
ilinet,SeasonalNaive,injected_10pct,4.5,1,5,3.346567772,2.0,,0.0,,0.0,,0.0,,0.9574468085106383,0.0425531914893617,0.4787234042553192,applicable,0.0,0.06382978723404255,0.0,-0.021276595744680847
ilinet,SeasonalNaive,injected_10pct,5.0,1,5,3.6498780800000006,0.0,,0.0,,0.0,,0.0,,1.0,0.0,0.5,applicable,0.0,0.06382978723404255,0.0,-0.06382978723404255
ilinet,SeasonalNaive,injected_5pct,2.0,1,3,1.8300162320000002,7.0,,0.42857142857142855,,1.0,,0.6,,0.9183673469387755,0.08163265306122448,0.9591836734693877,applicable,0.2857142857142857,0.061224489795918366,0.3142857142857143,0.020408163265306117
ilinet,SeasonalNaive,injected_5pct,2.5,1,3,2.1333265400000005,6.0,,0.3333333333333333,,0.6666666666666666,,0.4444444444444444,,0.9183673469387755,0.08163265306122448,0.7925170068027211,applicable,0.2857142857142857,0.061224489795918366,0.15873015873015872,0.020408163265306117
ilinet,SeasonalNaive,injected_5pct,3.0,1,3,2.4366368480000005,6.0,,0.3333333333333333,,0.6666666666666666,,0.4444444444444444,,0.9183673469387755,0.08163265306122448,0.7925170068027211,applicable,0.2857142857142857,0.061224489795918366,0.15873015873015872,0.020408163265306117
ilinet,SeasonalNaive,injected_5pct,3.5,1,3,2.7399471560000004,4.0,,0.25,,0.3333333333333333,,0.2857142857142857,,0.9387755102040817,0.061224489795918366,0.6360544217687075,applicable,0.2857142857142857,0.061224489795918366,0.0,0.0
