dataset,model,stochastic,seed,scenario,k_mad,threshold,residual_median,residual_mad,n_eval,prediction_file,TP,FP,TN,FN,n_reference_anomalies,n_detected,Precision,Recall,F1,Specificity,FalsePositiveRate,BalancedAccuracy,metric_status
ilinet,NFGA-LINEAR,True,11,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,11,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,11,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,11,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,22,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_injected_10pct.csv,5,11,36,0,5,16,0.3125,1.0,0.47619047619047616,0.7659574468085106,0.23404255319148937,0.8829787234042553,applicable
ilinet,NFGA-LINEAR,True,22,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_injected_10pct.csv,5,8,39,0,5,13,0.38461538461538464,1.0,0.5555555555555556,0.8297872340425532,0.1702127659574468,0.9148936170212766,applicable
ilinet,NFGA-LINEAR,True,22,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,22,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,22,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_injected_10pct.csv,5,6,41,0,5,11,0.45454545454545453,1.0,0.625,0.8723404255319149,0.1276595744680851,0.9361702127659575,applicable
ilinet,NFGA-LINEAR,True,22,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,22,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,33,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_injected_10pct.csv,5,12,35,0,5,17,0.29411764705882354,1.0,0.45454545454545453,0.7446808510638298,0.2553191489361702,0.8723404255319149,applicable
ilinet,NFGA-LINEAR,True,33,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_injected_10pct.csv,5,10,37,0,5,15,0.3333333333333333,1.0,0.5,0.7872340425531915,0.2127659574468085,0.8936170212765957,applicable
ilinet,NFGA-LINEAR,True,33,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_injected_10pct.csv,5,9,38,0,5,14,0.35714285714285715,1.0,0.5263157894736842,0.8085106382978723,0.19148936170212766,0.9042553191489362,applicable
ilinet,NFGA-LINEAR,True,33,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,33,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,33,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_injected_10pct.csv,5,5,42,0,5,10,0.5,1.0,0.6666666666666666,0.8936170212765957,0.10638297872340426,0.9468085106382979,applicable
ilinet,NFGA-LINEAR,True,33,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_injected_10pct.csv,5,5,42,0,5,10,0.5,1.0,0.6666666666666666,0.8936170212765957,0.10638297872340426,0.9468085106382979,applicable
ilinet,NFGA-LINEAR,True,44,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_44_injected_10pct.csv,5,9,38,0,5,14,0.35714285714285715,1.0,0.5263157894736842,0.8085106382978723,0.19148936170212766,0.9042553191489362,applicable
ilinet,NFGA-LINEAR,True,44,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_44_injected_10pct.csv,5,8,39,0,5,13,0.38461538461538464,1.0,0.5555555555555556,0.8297872340425532,0.1702127659574468,0.9148936170212766,applicable
ilinet,NFGA-LINEAR,True,44,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_44_injected_10pct.csv,5,8,39,0,5,13,0.38461538461538464,1.0,0.5555555555555556,0.8297872340425532,0.1702127659574468,0.9148936170212766,applicable
ilinet,NFGA-LINEAR,True,44,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_44_injected_10pct.csv,5,8,39,0,5,13,0.38461538461538464,1.0,0.5555555555555556,0.8297872340425532,0.1702127659574468,0.9148936170212766,applicable
ilinet,NFGA-LINEAR,True,44,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_44_injected_10pct.csv,4,8,39,1,5,12,0.3333333333333333,0.8,0.47058823529411764,0.8297872340425532,0.1702127659574468,0.8148936170212766,applicable
ilinet,NFGA-LINEAR,True,44,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_44_injected_10pct.csv,4,8,39,1,5,12,0.3333333333333333,0.8,0.47058823529411764,0.8297872340425532,0.1702127659574468,0.8148936170212766,applicable
ilinet,NFGA-LINEAR,True,44,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_44_injected_10pct.csv,4,7,40,1,5,11,0.36363636363636365,0.8,0.5,0.851063829787234,0.14893617021276595,0.8255319148936171,applicable
ilinet,NFGA-LINEAR,True,55,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_55_injected_10pct.csv,5,13,34,0,5,18,0.2777777777777778,1.0,0.43478260869565216,0.723404255319149,0.2765957446808511,0.8617021276595744,applicable
ilinet,NFGA-LINEAR,True,55,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_55_injected_10pct.csv,5,11,36,0,5,16,0.3125,1.0,0.47619047619047616,0.7659574468085106,0.23404255319148937,0.8829787234042553,applicable
ilinet,NFGA-LINEAR,True,55,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_55_injected_10pct.csv,5,8,39,0,5,13,0.38461538461538464,1.0,0.5555555555555556,0.8297872340425532,0.1702127659574468,0.9148936170212766,applicable
ilinet,NFGA-LINEAR,True,55,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_55_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,55,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_55_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,55,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_55_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,55,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_55_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,66,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_66_injected_10pct.csv,5,15,32,0,5,20,0.25,1.0,0.4,0.6808510638297872,0.3191489361702128,0.8404255319148937,applicable
ilinet,NFGA-LINEAR,True,66,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_66_injected_10pct.csv,5,10,37,0,5,15,0.3333333333333333,1.0,0.5,0.7872340425531915,0.2127659574468085,0.8936170212765957,applicable
ilinet,NFGA-LINEAR,True,66,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_66_injected_10pct.csv,5,8,39,0,5,13,0.38461538461538464,1.0,0.5555555555555556,0.8297872340425532,0.1702127659574468,0.9148936170212766,applicable
ilinet,NFGA-LINEAR,True,66,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_66_injected_10pct.csv,5,6,41,0,5,11,0.45454545454545453,1.0,0.625,0.8723404255319149,0.1276595744680851,0.9361702127659575,applicable
ilinet,NFGA-LINEAR,True,66,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_66_injected_10pct.csv,5,6,41,0,5,11,0.45454545454545453,1.0,0.625,0.8723404255319149,0.1276595744680851,0.9361702127659575,applicable
ilinet,NFGA-LINEAR,True,66,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_66_injected_10pct.csv,5,6,41,0,5,11,0.45454545454545453,1.0,0.625,0.8723404255319149,0.1276595744680851,0.9361702127659575,applicable
ilinet,NFGA-LINEAR,True,66,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_66_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,77,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_77_injected_10pct.csv,5,15,32,0,5,20,0.25,1.0,0.4,0.6808510638297872,0.3191489361702128,0.8404255319148937,applicable
ilinet,NFGA-LINEAR,True,77,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_77_injected_10pct.csv,4,12,35,1,5,16,0.25,0.8,0.38095238095238093,0.7446808510638298,0.2553191489361702,0.7723404255319148,applicable
ilinet,NFGA-LINEAR,True,77,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_77_injected_10pct.csv,4,10,37,1,5,14,0.2857142857142857,0.8,0.42105263157894735,0.7872340425531915,0.2127659574468085,0.7936170212765958,applicable
ilinet,NFGA-LINEAR,True,77,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_77_injected_10pct.csv,4,7,40,1,5,11,0.36363636363636365,0.8,0.5,0.851063829787234,0.14893617021276595,0.8255319148936171,applicable
ilinet,NFGA-LINEAR,True,77,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_77_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,77,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_77_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,77,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_77_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,88,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_88_injected_10pct.csv,5,9,38,0,5,14,0.35714285714285715,1.0,0.5263157894736842,0.8085106382978723,0.19148936170212766,0.9042553191489362,applicable
ilinet,NFGA-LINEAR,True,88,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_88_injected_10pct.csv,5,8,39,0,5,13,0.38461538461538464,1.0,0.5555555555555556,0.8297872340425532,0.1702127659574468,0.9148936170212766,applicable
ilinet,NFGA-LINEAR,True,88,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_88_injected_10pct.csv,5,7,40,0,5,12,0.4166666666666667,1.0,0.5882352941176471,0.851063829787234,0.14893617021276595,0.925531914893617,applicable
ilinet,NFGA-LINEAR,True,88,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_88_injected_10pct.csv,5,6,41,0,5,11,0.45454545454545453,1.0,0.625,0.8723404255319149,0.1276595744680851,0.9361702127659575,applicable
ilinet,NFGA-LINEAR,True,88,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_88_injected_10pct.csv,5,6,41,0,5,11,0.45454545454545453,1.0,0.625,0.8723404255319149,0.1276595744680851,0.9361702127659575,applicable
ilinet,NFGA-LINEAR,True,88,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_88_injected_10pct.csv,5,6,41,0,5,11,0.45454545454545453,1.0,0.625,0.8723404255319149,0.1276595744680851,0.9361702127659575,applicable
ilinet,NFGA-LINEAR,True,88,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_88_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,99,injected_10pct,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_99_injected_10pct.csv,5,13,34,0,5,18,0.2777777777777778,1.0,0.43478260869565216,0.723404255319149,0.2765957446808511,0.8617021276595744,applicable
ilinet,NFGA-LINEAR,True,99,injected_10pct,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_99_injected_10pct.csv,5,11,36,0,5,16,0.3125,1.0,0.47619047619047616,0.7659574468085106,0.23404255319148937,0.8829787234042553,applicable
ilinet,NFGA-LINEAR,True,99,injected_10pct,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_99_injected_10pct.csv,5,10,37,0,5,15,0.3333333333333333,1.0,0.5,0.7872340425531915,0.2127659574468085,0.8936170212765957,applicable
ilinet,NFGA-LINEAR,True,99,injected_10pct,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_99_injected_10pct.csv,5,9,38,0,5,14,0.35714285714285715,1.0,0.5263157894736842,0.8085106382978723,0.19148936170212766,0.9042553191489362,applicable
ilinet,NFGA-LINEAR,True,99,injected_10pct,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_99_injected_10pct.csv,5,9,38,0,5,14,0.35714285714285715,1.0,0.5263157894736842,0.8085106382978723,0.19148936170212766,0.9042553191489362,applicable
ilinet,NFGA-LINEAR,True,99,injected_10pct,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_99_injected_10pct.csv,4,8,39,1,5,12,0.3333333333333333,0.8,0.47058823529411764,0.8297872340425532,0.1702127659574468,0.8148936170212766,applicable
ilinet,NFGA-LINEAR,True,99,injected_10pct,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_99_injected_10pct.csv,4,6,41,1,5,10,0.4,0.8,0.5333333333333333,0.8723404255319149,0.1276595744680851,0.8361702127659575,applicable
ilinet,NFGA-LINEAR,True,110,proxy_robust_z,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_110_proxy_robust_z.csv,10,0,41,1,11,10,1.0,0.9090909090909091,0.9523809523809523,1.0,0.0,0.9545454545454546,applicable
ilinet,NFGA-LINEAR,True,110,proxy_robust_z,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_110_proxy_robust_z.csv,9,0,41,2,11,9,1.0,0.8181818181818182,0.9,1.0,0.0,0.9090909090909092,applicable
ilinet,NFGA-LINEAR,True,110,proxy_robust_z,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_110_proxy_robust_z.csv,9,0,41,2,11,9,1.0,0.8181818181818182,0.9,1.0,0.0,0.9090909090909092,applicable
ilinet,NFGA-LINEAR,True,110,proxy_robust_z,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_110_proxy_robust_z.csv,6,0,41,5,11,6,1.0,0.5454545454545454,0.7058823529411765,1.0,0.0,0.7727272727272727,applicable
ilinet,NFGA-LINEAR,True,110,proxy_robust_z,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_110_proxy_robust_z.csv,6,0,41,5,11,6,1.0,0.5454545454545454,0.7058823529411765,1.0,0.0,0.7727272727272727,applicable
ilinet,NFGA-LINEAR,True,110,proxy_robust_z,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_110_proxy_robust_z.csv,6,0,41,5,11,6,1.0,0.5454545454545454,0.7058823529411765,1.0,0.0,0.7727272727272727,applicable
ilinet,NFGA-LINEAR,True,110,proxy_robust_z,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_110_proxy_robust_z.csv,6,0,41,5,11,6,1.0,0.5454545454545454,0.7058823529411765,1.0,0.0,0.7727272727272727,applicable
ilinet,NFGA-LINEAR,True,11,proxy_robust_z,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_proxy_robust_z.csv,10,1,40,1,11,11,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.975609756097561,0.024390243902439025,0.9423503325942351,applicable
ilinet,NFGA-LINEAR,True,11,proxy_robust_z,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,11,proxy_robust_z,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,11,proxy_robust_z,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,11,proxy_robust_z,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_proxy_robust_z.csv,7,0,41,4,11,7,1.0,0.6363636363636364,0.7777777777777778,1.0,0.0,0.8181818181818181,applicable
ilinet,NFGA-LINEAR,True,11,proxy_robust_z,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_proxy_robust_z.csv,6,0,41,5,11,6,1.0,0.5454545454545454,0.7058823529411765,1.0,0.0,0.7727272727272727,applicable
ilinet,NFGA-LINEAR,True,11,proxy_robust_z,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_11_proxy_robust_z.csv,6,0,41,5,11,6,1.0,0.5454545454545454,0.7058823529411765,1.0,0.0,0.7727272727272727,applicable
ilinet,NFGA-LINEAR,True,22,proxy_robust_z,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_proxy_robust_z.csv,8,2,39,3,11,10,0.8,0.7272727272727273,0.7619047619047619,0.9512195121951219,0.04878048780487805,0.8392461197339246,applicable
ilinet,NFGA-LINEAR,True,22,proxy_robust_z,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,22,proxy_robust_z,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,22,proxy_robust_z,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,22,proxy_robust_z,4.0,0.5223879832230314,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,22,proxy_robust_z,4.5,0.5764504279741272,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_proxy_robust_z.csv,8,0,41,3,11,8,1.0,0.7272727272727273,0.8421052631578947,1.0,0.0,0.8636363636363636,applicable
ilinet,NFGA-LINEAR,True,22,proxy_robust_z,5.0,0.6305128727252229,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_22_proxy_robust_z.csv,6,0,41,5,11,6,1.0,0.5454545454545454,0.7058823529411765,1.0,0.0,0.7727272727272727,applicable
ilinet,NFGA-LINEAR,True,33,proxy_robust_z,2.0,0.306138204218648,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_proxy_robust_z.csv,9,3,38,2,11,12,0.75,0.8181818181818182,0.782608695652174,0.926829268292683,0.07317073170731707,0.8725055432372506,applicable
ilinet,NFGA-LINEAR,True,33,proxy_robust_z,2.5,0.36020064896974385,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_proxy_robust_z.csv,7,0,41,4,11,7,1.0,0.6363636363636364,0.7777777777777778,1.0,0.0,0.8181818181818181,applicable
ilinet,NFGA-LINEAR,True,33,proxy_robust_z,3.0,0.41426309372083975,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_proxy_robust_z.csv,7,0,41,4,11,7,1.0,0.6363636363636364,0.7777777777777778,1.0,0.0,0.8181818181818181,applicable
ilinet,NFGA-LINEAR,True,33,proxy_robust_z,3.5,0.46832553847193553,0.0898884252142647,0.0729292388386562,52,results/stage6_nfga/predictions/ilinet_nfga-linear_seed_33_proxy_robust_z.csv,7,0,41,4,11,7,1.0,0.6363636363636364,0.7777777777777778,1.0,0.0,0.8181818181818181,applicable
