dataset,config_id,factor,level,seed,window_size,K_min,K_max,population_size,maximum_generations,crossover_probability,center_mutation_probability,sigma_mutation_probability,consequent_mutation_probability,lambda_rules,lambda_weights,K_selected,generations_ran,training_time_sec,inference_latency_sec,model_size_bytes,RMSE,MAE,sMAPE,R2,R2_manual
electricity,mutation_probability__low_0.15,mutation_probability,low_0.15,44,16,2,8,25,40,0.9,0.15,0.15,0.15,0.005,1e-06,8,40,0.8215344339996591,7.076592858841953e-05,2176,0.15953885302094056,0.12511284885368185,13.068957256252927,0.5290540128664858,0.5290540128664858
electricity,mutation_probability__low_0.15,mutation_probability,low_0.15,55,16,2,8,25,40,0.9,0.15,0.15,0.15,0.005,1e-06,8,40,0.7529102609996698,6.768726195462347e-05,2176,0.14875226857333426,0.11294570142119346,12.049815969485051,0.5905834773789653,0.5905834773789653
electricity,mutation_probability__low_0.15,mutation_probability,low_0.15,66,16,2,8,25,40,0.9,0.15,0.15,0.15,0.005,1e-06,7,40,0.8166086540004471,6.701009516248069e-05,1904,0.1485555651678959,0.1164062761098073,12.389626926039652,0.5916655499815138,0.5916655499815138
electricity,mutation_probability__low_0.15,mutation_probability,low_0.15,77,16,2,8,25,40,0.9,0.15,0.15,0.15,0.005,1e-06,7,40,0.797964067999601,6.532835714963203e-05,1904,0.14812917179219048,0.11348025973787342,12.289006619386015,0.5940062395696901,0.5940062395696901
electricity,mutation_probability__low_0.15,mutation_probability,low_0.15,88,16,2,8,25,40,0.9,0.15,0.15,0.15,0.005,1e-06,8,40,0.8202802329997212,7.310711899186746e-05,2176,0.14574708372859974,0.10865528984936125,11.747865579779873,0.6069589447419518,0.6069589447419518
electricity,mutation_probability__low_0.15,mutation_probability,low_0.15,99,16,2,8,25,40,0.9,0.15,0.15,0.15,0.005,1e-06,7,40,0.8196143430004668,6.748292848680562e-05,1904,0.13854339379044084,0.1074559267147437,11.45285513695545,0.644851639758075,0.644851639758075
electricity,mutation_probability__low_0.15,mutation_probability,low_0.15,110,16,2,8,25,40,0.9,0.15,0.15,0.15,0.005,1e-06,7,40,0.7837330610000208,6.600507142485141e-05,1904,0.14782830975902692,0.11236993677086701,12.064493883527406,0.5956537754401292,0.5956537754401292
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,11,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,5,40,0.8253025070007425,7.157071420459986e-05,1360,0.14983704133048675,0.1117990903657488,11.900654169521726,0.5845903819276197,0.5845903819276197
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,22,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,8,40,0.8320390819999375,7.066795249210416e-05,2176,0.13870323278257,0.1059861457801074,11.371935489130225,0.644031690130826,0.644031690130826
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,33,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,8,40,0.8320059099996797,7.424369044071812e-05,2176,0.1522713704208002,0.11104989936353649,11.993607630468295,0.5709828213465996,0.5709828213465996
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,44,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,8,40,0.8052206009997462,6.864799994824959e-05,2176,0.13974061931453075,0.1053534840065615,11.490810126698142,0.6386870753484298,0.6386870753484298
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,55,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,8,40,0.9090107680003712,9.487692856661549e-05,2176,0.15116364135402413,0.11422756261215768,12.315697168551951,0.5772020627116922,0.5772020627116922
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,66,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,8,40,1.1323589550001998,0.0001016472380277784,2176,0.1512152333340271,0.11279569092628244,12.108625066560231,0.5769134125455062,0.5769134125455062
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,77,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,4,40,1.1627267260000735,0.00010268464291671297,1088,0.1572729732829423,0.12161287859023558,13.018465633053705,0.5423364084575685,0.5423364084575685
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,88,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,6,40,1.1423651810000592,9.527707141474128e-05,1632,0.14150117873176027,0.10729049599960556,11.525861637355003,0.6295255302810496,0.6295255302810496
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,99,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,8,40,1.197041340999931,0.00014339309514287466,2176,0.1452987001724226,0.11249274110081806,12.313560098616774,0.6093735667760058,0.6093735667760058
electricity,mutation_probability__high_0.45,mutation_probability,high_0.45,110,16,2,8,25,40,0.9,0.45,0.45,0.45,0.005,1e-06,8,40,0.8559606999997413,9.531947606384554e-05,2176,0.15128733177412113,0.12544932911129963,13.350792060801552,0.5765098664961567,0.5765098664961567
electricity,crossover_probability__0.70,crossover_probability,0.70,11,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,8,40,0.7803971650000676,6.629104759018187e-05,2176,0.14906358846891038,0.11323705470280218,12.303123324408892,0.5888679689205114,0.5888679689205114
electricity,crossover_probability__0.70,crossover_probability,0.70,22,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,7,40,0.8084588760002589,6.992073808543777e-05,1904,0.149443432248496,0.1156988933918206,12.470951407454372,0.5867700063368864,0.5867700063368864
electricity,crossover_probability__0.70,crossover_probability,0.70,33,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,7,40,0.7880707530002837,7.06570715140385e-05,1904,0.14788452399538562,0.11475895858902402,12.576109822087314,0.5953461978724355,0.5953461978724355
electricity,crossover_probability__0.70,crossover_probability,0.70,44,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,8,40,0.8101387340002475,6.700069042424383e-05,2176,0.1451811546131083,0.11513028930121653,12.169636722681542,0.6100053388360317,0.6100053388360317
electricity,crossover_probability__0.70,crossover_probability,0.70,55,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,7,40,0.8009068410001419,7.136730954741888e-05,1904,0.14008962632048672,0.10578851901892893,11.396797775201673,0.636880038666659,0.636880038666659
electricity,crossover_probability__0.70,crossover_probability,0.70,66,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,7,40,0.8029182179998315,6.690592863378697e-05,1904,0.1498567780541967,0.1137514355009569,11.976315652634218,0.584480938164378,0.584480938164378
electricity,crossover_probability__0.70,crossover_probability,0.70,77,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,8,40,0.7898960940001416,6.777776185290783e-05,2176,0.1471723351028194,0.1117358072139514,11.826375936621728,0.5992343126858819,0.5992343126858819
electricity,crossover_probability__0.70,crossover_probability,0.70,88,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,7,40,0.8371189919998869,6.3322904788081e-05,1904,0.1544446884217426,0.1171974964796875,12.400344986641274,0.5586489912358181,0.5586489912358181
electricity,crossover_probability__0.70,crossover_probability,0.70,99,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,8,40,0.7962712179996743,7.263073816180363e-05,2176,0.14749889271406985,0.11572713078400275,12.385566332629763,0.5974538383704773,0.5974538383704773
electricity,crossover_probability__0.70,crossover_probability,0.70,110,16,2,8,25,40,0.7,0.25,0.25,0.3,0.005,1e-06,3,40,0.7904265510005644,6.00836667131045e-05,816,0.15339033025278953,0.11776252312521016,12.736150288211878,0.5646544247014459,0.5646544247014459
electricity,ga_budget__small_15x20,ga_budget,small_15x20,11,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,4,20,0.2518710110007305,6.586716671379344e-05,1088,0.15058853028726893,0.11709153339966297,12.401504329716786,0.5804130626619466,0.5804130626619466
electricity,ga_budget__small_15x20,ga_budget,small_15x20,22,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,4,20,0.2388145920003808,6.182659533459671e-05,1088,0.151072721931778,0.11839905113044914,12.413373661297387,0.5777105048681201,0.5777105048681201
electricity,ga_budget__small_15x20,ga_budget,small_15x20,33,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,4,20,0.23474972500025615,6.705223805034794e-05,1088,0.15077282747807963,0.11548319818695262,12.339945155345635,0.5793854145015425,0.5793854145015425
electricity,ga_budget__small_15x20,ga_budget,small_15x20,44,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,4,20,0.23670578800010844,6.140528570800338e-05,1088,0.14998325022816947,0.11288059219831344,12.036210582197226,0.5837792845546194,0.5837792845546194
electricity,ga_budget__small_15x20,ga_budget,small_15x20,55,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,7,20,0.329448940000475,0.0001245686666845272,1904,0.14763456782313486,0.11172900303362672,11.743754729050082,0.5967129431395354,0.5967129431395354
electricity,ga_budget__small_15x20,ga_budget,small_15x20,66,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,7,20,0.3380306440003551,0.0001061834048284384,1904,0.14329960413228862,0.11031484907115202,11.630121828426805,0.6200485107342706,0.6200485107342706
electricity,ga_budget__small_15x20,ga_budget,small_15x20,77,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,7,20,0.33108527900003537,0.00010649280946901334,1904,0.15196754588932557,0.11879646588529666,12.51620588023341,0.5726931350371284,0.5726931350371284
electricity,ga_budget__small_15x20,ga_budget,small_15x20,88,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,3,20,0.337201708000066,0.00011759892850889065,816,0.14880411477786634,0.1179933000343282,12.4495194058534,0.5902980310841783,0.5902980310841783
electricity,ga_budget__small_15x20,ga_budget,small_15x20,99,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,5,20,0.3304731300004278,0.0001025659762057157,1360,0.14991993357816683,0.11891934815597137,12.751796431168518,0.5841306323032359,0.5841306323032359
electricity,ga_budget__small_15x20,ga_budget,small_15x20,110,16,2,8,15,20,0.9,0.25,0.25,0.3,0.005,1e-06,8,20,0.3221822830000747,0.00011046319048632757,2176,0.14854462224818188,0.10943769843590107,11.642337545570346,0.591725705338509,0.591725705338509
electricity,ga_budget__large_40x60,ga_budget,large_40x60,11,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,4,54,2.544475767000222,0.0001285462142818904,1088,0.1366858753903777,0.10862922488520559,11.53065921137508,0.6543110903075369,0.6543110903075369
electricity,ga_budget__large_40x60,ga_budget,large_40x60,22,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,2.340703394999764,7.598495247813324e-05,2176,0.14623169044715947,0.11407924224708912,12.155913513715715,0.6043408890447117,0.6043408890447117
electricity,ga_budget__large_40x60,ga_budget,large_40x60,33,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,1.9856667809999635,8.818326183418754e-05,2176,0.14644457779057024,0.1182422903154831,12.80868854673326,0.6031880318313803,0.6031880318313803
electricity,ga_budget__large_40x60,ga_budget,large_40x60,44,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,1.9524974030000521,6.91436904119092e-05,2176,0.15220708022193835,0.11625640733309146,12.198926589963092,0.5713450138857199,0.5713450138857199
electricity,ga_budget__large_40x60,ga_budget,large_40x60,55,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,2.0067156089999116,6.586540478435512e-05,2176,0.1452388290206085,0.1170134821730194,12.19586367456097,0.6096954201172005,0.6096954201172005
electricity,ga_budget__large_40x60,ga_budget,large_40x60,66,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,1.8960725150000144,6.686804757312832e-05,2176,0.1478878750865473,0.11176263978848597,11.914003678063679,0.5953278586019402,0.5953278586019402
electricity,ga_budget__large_40x60,ga_budget,large_40x60,77,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,2.5640991139998732,0.0001320063094811173,2176,0.14520501348964832,0.1145419096705402,12.243302595394438,0.609877145902606,0.609877145902606
electricity,ga_budget__large_40x60,ga_budget,large_40x60,88,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,2.7430497690002085,0.0001240053571304348,2176,0.14475989746377818,0.11373472185403381,11.930709412023848,0.6122652697594687,0.6122652697594687
electricity,ga_budget__large_40x60,ga_budget,large_40x60,99,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,2.0666034289997697,7.01769286241047e-05,2176,0.14720991350429505,0.11667190668030354,12.10126787677535,0.599029626708962,0.599029626708962
electricity,ga_budget__large_40x60,ga_budget,large_40x60,110,16,2,8,40,60,0.9,0.25,0.25,0.3,0.005,1e-06,8,60,1.91648594399976,6.74805714230128e-05,2176,0.13880123176394188,0.10819492992549677,11.279211186743558,0.6435285027908351,0.6435285027908351
